Device,DType,BS,SeqLenQ,SeqLenKV,HiddenSize,IntermediateSize,Ops(up)(M),Size(MB),TFLOPs,BW(TB/s),Memory(us),Compute(us),ProjectLatency(us),Bound
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,2,1,2048,4096,11008,172.0,86.06,4.39,2.46,36.68,41.11,47.37,compute
IntelGaudi2C,BF16,4,1,2048,4096,11008,344.0,86.12,8.78,2.46,36.71,41.11,47.39,compute
IntelGaudi2C,BF16,4,1,2048,4096,11008,344.0,86.12,8.78,2.46,36.71,41.11,47.39,compute
IntelGaudi2C,BF16,4,1,2048,4096,11008,344.0,86.12,8.78,2.46,36.71,41.11,47.39,compute
IntelGaudi2C,BF16,4,1,2048,4096,11008,344.0,86.12,8.78,2.46,36.71,41.11,47.39,compute
IntelGaudi2C,BF16,4,1,2048,4096,11008,344.0,86.12,8.78,2.46,36.71,41.11,47.39,compute
